Customer_ID,Age,Salary,Experience,Credit_Score,Product_Interest,Purchase_Frequency,Customer_Rating,Purchased
CUST01841,30,54240,28,820,Clothing,2,1,1
CUST01842,60,117381,39,778,Automobile,8,2,0
CUST01843,62,39228,35,576,Automobile,17,1,1
CUST01844,42,51686,14,428,Furniture,15,1,1
CUST01845,59,41920,17,601,Clothing,8,3,1
CUST01846,53,37432,19,813,Automobile,18,4,0
CUST01847,44,140507,4,659,Clothing,5,3,0
CUST01848,55,160509,17,656,Furniture,43,1,1
CUST01849,24,101725,39,765,Electronics,14,2,0
CUST01850,22,194982,0,471,Healthcare,5,4,1
CUST01851,60,151764,18,387,Furniture,4,2,1
CUST01852,62,191298,22,799,Furniture,28,2,0
CUST01853,68,89099,25,382,Furniture,45,5,0
CUST01854,48,142557,28,816,Healthcare,26,1,1
CUST01855,40,116760,33,621,Automobile,49,2,0
CUST01856,59,48013,18,764,Clothing,44,1,0
CUST01857,27,51446,17,440,Electronics,40,3,0
CUST01858,49,135209,1,435,Electronics,25,3,0
CUST01859,60,132261,26,629,Healthcare,27,2,0
CUST01860,47,125739,5,694,Electronics,31,1,0
CUST01861,56,30557,38,455,Healthcare,24,5,1
CUST01862,48,191738,5,338,Healthcare,6,4,0
CUST01863,35,198461,5,581,Clothing,29,3,1
CUST01864,53,160878,30,837,Clothing,30,3,1
CUST01865,19,129143,39,843,Healthcare,11,5,1
CUST01866,31,54578,29,345,Clothing,8,2,1
CUST01867,30,104779,20,543,Automobile,33,3,0
CUST01868,46,170668,17,846,Furniture,2,3,0
CUST01869,29,87500,22,749,Electronics,36,4,1
CUST01870,56,102534,37,577,Electronics,49,5,1
CUST01871,19,40129,22,705,Electronics,27,5,0
CUST01872,49,41596,27,345,Electronics,45,1,0
CUST01873,30,95355,35,819,Automobile,21,5,1
CUST01874,63,42974,24,570,Automobile,25,4,0
CUST01875,44,142004,6,537,Furniture,18,5,0
CUST01876,66,156794,17,466,Healthcare,20,1,0
CUST01877,58,100202,19,675,Clothing,36,4,0
CUST01878,34,104442,4,500,Furniture,9,3,0
CUST01879,57,182890,17,531,Electronics,15,2,0
CUST01880,48,85598,39,745,Clothing,23,3,0
CUST01881,51,163726,32,717,Furniture,24,1,0
CUST01882,41,63758,14,453,Electronics,25,4,0
CUST01883,62,54204,34,667,Furniture,0,3,0
CUST01884,52,157309,0,386,Electronics,3,1,0
CUST01885,65,196000,20,829,Electronics,36,3,0
CUST01886,23,60552,7,353,Automobile,42,2,0
CUST01887,36,171408,6,341,Electronics,13,3,0
CUST01888,47,77037,39,648,Furniture,23,3,0
CUST01889,24,177278,39,529,Clothing,26,3,0
CUST01890,27,64831,29,735,Automobile,42,1,0
CUST01891,58,73563,37,440,Clothing,26,4,1
CUST01892,49,48361,34,587,Healthcare,23,5,1
CUST01893,51,71335,1,621,Clothing,39,1,0
CUST01894,45,104469,7,741,Healthcare,0,5,1
CUST01895,32,55816,37,466,Healthcare,38,5,1
CUST01896,47,176691,3,762,Automobile,12,3,0
CUST01897,54,122479,36,755,Clothing,19,2,0
CUST01898,46,56819,20,372,Electronics,37,5,0
CUST01899,39,172813,12,569,Automobile,35,5,0
CUST01900,21,152330,8,518,Automobile,11,3,0
CUST01901,37,38798,28,846,Electronics,4,2,0
CUST01902,49,186215,23,482,Clothing,4,3,1
CUST01903,53,79695,15,377,Automobile,16,5,0
CUST01904,67,193819,11,607,Healthcare,37,1,1
CUST01905,21,159544,1,627,Electronics,9,5,0
CUST01906,44,182254,18,720,Furniture,15,1,0
CUST01907,34,39415,29,535,Automobile,23,4,0
CUST01908,29,172157,15,761,Healthcare,28,2,0
CUST01909,39,176080,23,838,Clothing,13,4,1
CUST01910,34,117638,12,337,Clothing,9,3,1
CUST01911,27,48452,4,725,Electronics,28,5,0
CUST01912,18,169192,22,733,Healthcare,27,4,0
CUST01913,39,140205,37,658,Electronics,16,2,1
CUST01914,43,48170,30,330,Automobile,4,1,0
CUST01915,35,46259,16,504,Electronics,1,1,0
CUST01916,67,52099,2,480,Furniture,35,3,1
CUST01917,31,170721,25,339,Electronics,49,3,1
CUST01918,64,159394,12,722,Electronics,39,5,0
CUST01919,46,89258,37,456,Automobile,45,4,1
CUST01920,29,41805,21,467,Healthcare,44,5,1
CUST01921,53,73147,20,381,Furniture,38,1,0
CUST01922,52,104280,28,401,Electronics,8,1,1
CUST01923,69,136777,38,388,Automobile,35,4,0
CUST01924,29,127841,4,644,Automobile,4,5,1
CUST01925,24,154726,13,609,Automobile,14,3,1
CUST01926,46,158359,17,739,Healthcare,8,4,0
CUST01927,28,106215,3,458,Electronics,24,3,0
CUST01928,50,142909,32,413,Clothing,49,4,0
CUST01929,23,125365,38,835,Furniture,27,3,1
CUST01930,64,40985,19,462,Clothing,26,2,0
CUST01931,32,42391,12,585,Healthcare,45,1,1
CUST01932,49,34861,35,354,Electronics,46,4,0
CUST01933,68,64364,3,332,Clothing,32,2,0
CUST01934,28,112399,34,495,Clothing,32,4,1
CUST01935,40,72923,7,747,Clothing,37,1,0
CUST01936,43,168991,39,391,Furniture,7,1,0
CUST01937,51,115818,35,527,Electronics,3,3,1
CUST01938,63,195912,5,585,Automobile,47,1,0
CUST01939,51,101160,21,534,Electronics,42,1,1
CUST01940,46,158165,5,401,Clothing,35,1,1
CUST01941,21,169248,35,439,Electronics,42,5,0
CUST01942,34,63529,8,565,Automobile,30,5,0
CUST01943,52,174013,15,641,Furniture,9,1,0
CUST01944,30,31669,38,834,Electronics,48,5,0
CUST01945,58,147373,37,822,Electronics,40,4,0
CUST01946,56,74859,32,315,Furniture,41,2,0
CUST01947,32,85786,17,635,Furniture,7,2,0
CUST01948,46,50323,11,689,Clothing,29,5,0
CUST01949,46,36021,26,469,Clothing,13,2,1
CUST01950,28,69807,0,418,Furniture,44,5,1
CUST01951,69,158305,14,341,Automobile,34,3,0
CUST01952,49,80355,26,309,Clothing,45,1,1
CUST01953,19,143415,15,729,Automobile,45,2,0
CUST01954,64,38711,20,767,Furniture,2,1,0
CUST01955,31,37904,0,348,Electronics,28,2,0
CUST01956,37,94033,28,506,Furniture,15,4,0
CUST01957,39,116478,2,813,Furniture,9,4,0
CUST01958,28,150035,11,509,Healthcare,3,5,1
CUST01959,44,33093,27,438,Furniture,49,1,0
CUST01960,20,54918,38,336,Clothing,3,5,1
CUST01961,34,170466,36,517,Electronics,1,3,1
CUST01962,61,154501,30,755,Automobile,10,5,1
CUST01963,45,122510,30,811,Healthcare,14,5,1
CUST01964,46,123708,32,577,Clothing,10,5,0
CUST01965,38,127819,32,479,Electronics,22,2,1
CUST01966,64,174352,39,816,Automobile,37,2,1
CUST01967,33,66303,10,429,Electronics,49,3,1
CUST01968,54,57453,28,658,Clothing,29,1,1
CUST01969,37,138886,24,303,Electronics,49,4,0
CUST01970,23,90695,12,382,Furniture,0,1,0
CUST01971,36,186837,18,453,Electronics,44,4,1
CUST01972,22,163412,35,805,Furniture,32,2,1
CUST01973,20,68057,27,808,Clothing,44,5,1
CUST01974,18,161669,3,396,Healthcare,36,3,1
CUST01975,55,124655,2,581,Furniture,22,3,0
CUST01976,32,45025,37,837,Electronics,48,3,1
CUST01977,51,37145,36,728,Electronics,47,1,0
CUST01978,52,131206,24,842,Electronics,17,2,1
CUST01979,66,71723,34,425,Clothing,9,2,0
CUST01980,42,103230,28,600,Automobile,16,5,1
CUST01981,41,165902,28,842,Electronics,6,1,1
CUST01982,29,185002,11,666,Electronics,14,5,0
CUST01983,35,184824,34,344,Furniture,26,4,0
CUST01984,32,138138,19,792,Healthcare,8,2,0
CUST01985,61,92040,16,615,Electronics,20,3,0
CUST01986,33,138668,11,488,Clothing,36,5,0
CUST01987,44,85030,35,351,Automobile,28,4,0
CUST01988,25,86815,9,631,Automobile,41,3,0
CUST01989,63,142789,17,798,Automobile,44,3,0
CUST01990,42,196762,29,617,Clothing,32,5,0
CUST01991,34,87923,7,709,Automobile,5,5,1
CUST01992,46,197644,12,622,Automobile,24,5,0
CUST01993,25,97904,30,529,Furniture,34,2,0
CUST01994,32,190275,5,643,Automobile,16,1,0
CUST01995,44,107088,6,670,Furniture,43,5,0
CUST01996,63,35608,20,591,Furniture,26,2,1
CUST01997,67,75667,37,736,Furniture,42,1,0
CUST01998,69,85547,27,546,Clothing,39,4,1
CUST01999,24,183557,20,518,Electronics,24,1,1
CUST02000,20,170934,20,833,Healthcare,11,2,0
CUST02001,46,158391,23,818,Automobile,42,2,0
CUST02002,61,105948,26,771,Healthcare,36,1,1
CUST02003,41,101880,26,649,Electronics,39,1,1
CUST02004,20,87560,12,343,Furniture,43,2,0
CUST02005,37,145063,28,364,Furniture,37,2,0
CUST02006,63,124218,38,545,Furniture,40,4,1
CUST02007,32,144462,27,370,Furniture,24,2,1
CUST02008,42,189487,36,457,Automobile,48,2,0
CUST02009,47,180395,28,774,Electronics,1,3,1
CUST02010,31,47997,21,324,Electronics,0,3,1
CUST02011,24,151266,35,522,Electronics,49,3,0
CUST02012,34,33679,29,459,Healthcare,2,5,1
CUST02013,61,70308,27,374,Furniture,28,5,0
CUST02014,37,35695,22,437,Clothing,13,2,1
CUST02015,53,88499,32,778,Electronics,44,3,0
CUST02016,26,53382,3,602,Healthcare,33,4,0
CUST02017,55,44235,2,686,Automobile,21,4,1
CUST02018,65,163438,31,771,Furniture,35,4,0
CUST02019,39,188539,3,633,Healthcare,14,2,0
CUST02020,19,142468,0,608,Clothing,36,3,0
CUST02021,41,36764,11,827,Clothing,9,2,1
CUST02022,25,143831,12,839,Automobile,8,2,1
CUST02023,28,91836,33,462,Electronics,49,4,1
CUST02024,30,61923,28,354,Electronics,34,3,0
CUST02025,34,125711,8,754,Healthcare,45,5,0
CUST02026,25,46292,30,604,Healthcare,41,1,0
CUST02027,38,154913,6,401,Electronics,16,2,0
CUST02028,35,162686,12,687,Electronics,46,3,1
CUST02029,47,50939,1,507,Healthcare,17,1,0
CUST02030,35,48800,32,614,Furniture,48,1,0
CUST02031,63,86440,6,348,Clothing,24,5,0
CUST02032,64,184318,17,817,Clothing,34,5,1
CUST02033,48,157521,7,447,Automobile,15,2,1
CUST02034,55,151327,11,510,Clothing,44,2,1
CUST02035,49,79648,29,671,Healthcare,48,3,1
CUST02036,28,145192,8,346,Furniture,24,5,0
CUST02037,62,192760,27,798,Healthcare,15,5,1
CUST02038,42,123498,3,454,Electronics,40,3,0
CUST02039,50,59764,38,529,Electronics,23,5,0
CUST02040,55,62470,16,599,Clothing,11,4,1
CUST02041,58,199573,10,457,Furniture,34,1,0
CUST02042,25,87207,1,546,Automobile,8,4,1
CUST02043,28,92157,22,450,Healthcare,47,1,1
CUST02044,39,164288,21,598,Automobile,36,3,1
CUST02045,68,183144,25,353,Automobile,31,3,0
CUST02046,41,123778,11,522,Automobile,18,1,0
CUST02047,58,160016,31,766,Automobile,21,1,1
CUST02048,34,154288,8,785,Healthcare,44,1,1
CUST02049,29,198204,4,743,Electronics,33,1,0
CUST02050,63,140573,25,437,Healthcare,18,2,1
CUST02051,49,150730,6,591,Electronics,49,5,0
CUST02052,32,178933,28,509,Electronics,11,5,0
CUST02053,33,94186,32,510,Healthcare,17,3,0
CUST02054,39,34960,23,687,Healthcare,4,2,1
CUST02055,45,48781,24,695,Healthcare,25,1,0
CUST02056,37,61126,30,423,Electronics,26,2,0
CUST02057,50,183650,28,423,Healthcare,19,1,1
CUST02058,27,136034,4,367,Furniture,7,5,0
CUST02059,57,47883,37,774,Clothing,15,1,1
CUST02060,49,59782,10,657,Clothing,1,5,0
CUST02061,67,86387,31,755,Furniture,44,1,1
CUST02062,50,178051,7,645,Clothing,0,3,1
CUST02063,19,63746,19,820,Electronics,4,5,1
CUST02064,50,96266,33,797,Healthcare,30,3,0
CUST02065,50,30056,7,627,Healthcare,22,2,1
CUST02066,58,61457,1,629,Healthcare,20,1,1
CUST02067,30,163315,20,726,Furniture,11,2,0
CUST02068,47,162773,14,742,Furniture,3,1,1
CUST02069,50,103839,5,394,Electronics,36,5,0
CUST02070,30,110636,4,750,Furniture,10,1,1
CUST02071,69,137697,2,616,Healthcare,41,4,1
CUST02072,43,96483,15,786,Electronics,39,4,0
CUST02073,39,50505,34,304,Electronics,8,4,0
CUST02074,56,167625,8,670,Healthcare,25,3,0
CUST02075,19,63525,34,487,Automobile,38,4,0
CUST02076,55,126008,18,325,Healthcare,26,1,1
CUST02077,56,74348,33,461,Electronics,28,2,1
CUST02078,43,37273,38,429,Automobile,45,3,0
CUST02079,63,94236,9,832,Healthcare,42,5,0
CUST02080,67,164607,9,709,Healthcare,49,3,1
CUST02081,32,179749,19,372,Automobile,24,2,0
CUST02082,51,137157,0,532,Automobile,17,4,0
CUST02083,59,30908,5,405,Clothing,29,2,1
CUST02084,61,138352,1,308,Automobile,7,3,1
CUST02085,66,125967,37,349,Furniture,1,3,1
CUST02086,57,118989,32,821,Automobile,21,3,0
CUST02087,28,65079,2,741,Electronics,20,2,0
CUST02088,20,141889,35,335,Automobile,38,1,0
CUST02089,23,79323,12,501,Healthcare,25,1,1
CUST02090,26,119909,34,417,Furniture,28,4,1
CUST02091,23,76105,14,468,Automobile,4,5,0
CUST02092,26,191236,21,811,Furniture,45,2,1
CUST02093,56,162957,3,529,Clothing,13,1,1
CUST02094,48,31049,16,449,Furniture,34,4,0
CUST02095,49,83281,4,507,Healthcare,5,5,1
CUST02096,58,73271,20,360,Clothing,22,4,0
CUST02097,67,96697,23,416,Automobile,16,4,1
CUST02098,29,66534,30,538,Furniture,23,5,0
CUST02099,25,123034,39,347,Clothing,39,3,1
CUST02100,25,88097,29,747,Automobile,28,1,0
CUST02101,67,55037,6,767,Automobile,29,1,1
CUST02102,45,197079,6,592,Furniture,23,5,1
CUST02103,37,57278,26,724,Furniture,34,1,1
CUST02104,64,169344,23,816,Clothing,46,2,0
CUST02105,24,129173,18,504,Furniture,36,2,0
CUST02106,28,68294,33,479,Automobile,1,2,0
CUST02107,37,103277,21,828,Healthcare,20,5,0
CUST02108,33,34694,26,389,Clothing,39,4,0
CUST02109,21,88150,5,799,Healthcare,40,4,0
CUST02110,23,97470,9,407,Healthcare,4,3,0
CUST02111,39,51556,30,489,Automobile,34,3,1
CUST02112,43,79086,24,479,Healthcare,43,2,0
CUST02113,20,179979,1,319,Electronics,34,2,1
CUST02114,58,190230,9,658,Clothing,18,5,1
CUST02115,59,181365,9,306,Automobile,15,2,0
CUST02116,31,129468,25,621,Furniture,24,2,0
CUST02117,28,63387,4,567,Automobile,15,2,0
CUST02118,35,98602,21,726,Furniture,30,1,0
CUST02119,29,182328,3,595,Automobile,32,4,0
CUST02120,40,166666,33,812,Electronics,16,1,0
CUST02121,29,32460,6,686,Clothing,20,2,0
CUST02122,30,102356,16,563,Healthcare,34,2,1
CUST02123,42,84698,10,389,Automobile,48,1,1
CUST02124,62,131746,7,787,Clothing,22,1,0
CUST02125,68,46191,27,560,Clothing,48,5,1
CUST02126,36,114631,32,787,Clothing,15,5,0
CUST02127,63,40529,24,640,Clothing,37,2,1
CUST02128,53,62175,20,628,Clothing,49,1,0
CUST02129,62,47675,11,700,Healthcare,13,5,1
CUST02130,25,76798,25,656,Healthcare,39,3,0
CUST02131,46,100910,28,798,Automobile,40,1,0
CUST02132,49,160400,37,734,Furniture,49,4,1
CUST02133,68,187048,34,418,Automobile,32,3,0
CUST02134,61,108678,36,346,Clothing,20,3,1
CUST02135,35,92821,28,467,Furniture,16,1,0
CUST02136,23,42204,23,647,Automobile,3,2,1
CUST02137,35,37394,14,803,Furniture,15,4,0
CUST02138,36,94814,5,838,Healthcare,29,5,0
CUST02139,39,63593,31,595,Clothing,43,5,1
CUST02140,54,145064,33,812,Furniture,44,2,0
CUST02141,49,83365,35,473,Electronics,33,4,1
CUST02142,58,161515,19,694,Clothing,21,4,1
CUST02143,20,189252,11,829,Healthcare,43,3,0
CUST02144,45,133700,34,602,Healthcare,41,3,0
CUST02145,27,127077,37,501,Automobile,28,4,1
CUST02146,68,164537,16,832,Electronics,46,1,1
CUST02147,52,98247,26,455,Furniture,4,1,0
CUST02148,46,186270,16,313,Automobile,0,1,1
CUST02149,32,84740,10,319,Healthcare,39,4,1
CUST02150,50,183560,38,756,Furniture,24,5,0
CUST02151,24,199587,1,472,Healthcare,49,1,0
CUST02152,29,57898,1,744,Healthcare,5,5,1
CUST02153,66,162991,28,421,Electronics,22,1,1
CUST02154,47,92613,23,796,Clothing,32,4,0
CUST02155,38,126707,23,483,Furniture,13,1,0
CUST02156,48,141777,15,348,Electronics,41,5,0
CUST02157,41,77003,30,480,Healthcare,35,2,0
CUST02158,37,78478,8,693,Healthcare,17,5,0
CUST02159,54,175506,26,692,Electronics,39,2,0
CUST02160,21,197721,13,647,Furniture,43,5,0
CUST02161,45,89030,24,775,Healthcare,9,1,0
CUST02162,61,163071,21,440,Furniture,44,1,0
CUST02163,37,175921,34,829,Electronics,38,5,1
CUST02164,41,82800,32,770,Healthcare,48,1,1
CUST02165,67,35445,26,562,Automobile,11,1,0
CUST02166,66,179112,39,442,Automobile,37,4,0
CUST02167,68,30246,25,445,Healthcare,22,3,1
CUST02168,49,61153,18,593,Clothing,6,3,1
CUST02169,58,35212,38,837,Healthcare,44,5,1
CUST02170,53,164411,25,808,Healthcare,45,3,1
CUST02171,51,86238,5,721,Healthcare,24,2,0
CUST02172,53,180466,2,716,Electronics,12,5,1
CUST02173,19,83871,5,406,Healthcare,37,5,1
CUST02174,32,130672,27,617,Healthcare,18,2,0
CUST02175,51,64607,2,358,Electronics,44,3,1
CUST02176,53,82055,12,557,Healthcare,21,2,0
CUST02177,23,134509,12,724,Automobile,40,1,0
CUST02178,56,165467,12,830,Automobile,10,5,0
CUST02179,59,157378,0,465,Healthcare,41,4,0
CUST02180,68,176362,39,324,Electronics,2,2,1
CUST02181,68,117687,36,303,Healthcare,18,5,1
CUST02182,29,95078,30,302,Healthcare,26,5,0
CUST02183,20,164763,16,717,Furniture,6,2,1
CUST02184,62,168542,8,661,Clothing,36,4,0
CUST02185,35,164913,12,668,Electronics,26,5,1
CUST02186,57,132652,36,838,Clothing,46,1,1
CUST02187,38,93197,13,645,Furniture,33,1,0
CUST02188,32,85773,10,343,Clothing,10,1,0
CUST02189,50,178848,24,452,Healthcare,37,4,0
CUST02190,52,148943,30,501,Automobile,4,3,1
CUST02191,43,57584,13,620,Electronics,6,1,1
CUST02192,25,165372,6,763,Electronics,35,2,1
CUST02193,53,33338,23,310,Healthcare,4,3,1
CUST02194,65,92601,35,526,Clothing,4,2,0
CUST02195,47,166559,2,632,Electronics,26,4,0
CUST02196,40,66282,25,768,Furniture,28,1,0
CUST02197,59,145447,25,314,Furniture,26,5,1
CUST02198,61,125798,0,356,Clothing,31,1,0
CUST02199,31,160963,14,629,Furniture,24,4,1
CUST02200,31,138611,10,363,Automobile,41,1,0
CUST02201,19,189876,36,529,Healthcare,49,1,0
CUST02202,54,170987,6,310,Electronics,33,1,0
CUST02203,22,41158,11,523,Healthcare,14,4,1
CUST02204,55,40547,37,841,Clothing,40,1,1
CUST02205,62,118713,2,805,Healthcare,33,5,1
CUST02206,58,32459,25,821,Electronics,34,5,1
CUST02207,64,189840,29,353,Electronics,19,3,1
CUST02208,31,93146,31,456,Clothing,23,3,0
CUST02209,56,133577,35,704,Electronics,33,3,0
CUST02210,42,137761,36,698,Furniture,33,3,0
CUST02211,37,133727,17,702,Healthcare,45,5,0
CUST02212,19,80460,0,388,Automobile,26,3,1
CUST02213,56,112970,20,485,Automobile,49,2,0
CUST02214,23,199319,27,378,Automobile,20,4,0
CUST02215,34,45419,15,444,Clothing,32,4,1
CUST02216,42,65577,27,313,Automobile,38,5,0
CUST02217,45,32921,21,301,Healthcare,39,4,1
CUST02218,19,165748,18,815,Electronics,43,4,1
CUST02219,52,174535,0,365,Furniture,35,1,0
CUST02220,54,186546,30,545,Automobile,24,3,1
CUST02221,22,70935,33,729,Automobile,6,3,0
CUST02222,18,155534,39,531,Automobile,49,1,1
CUST02223,57,102828,5,735,Furniture,49,5,0
CUST02224,29,153649,27,652,Healthcare,9,2,1
CUST02225,53,119062,2,682,Automobile,9,5,0
CUST02226,62,85152,30,359,Electronics,37,2,0
CUST02227,40,126491,15,769,Clothing,23,2,0
CUST02228,64,116569,16,710,Furniture,43,1,0
CUST02229,48,102467,26,382,Healthcare,9,5,0
CUST02230,28,186844,23,373,Electronics,44,3,1
CUST02231,27,177435,19,610,Furniture,25,5,1
CUST02232,20,189562,31,753,Furniture,29,5,1
CUST02233,31,152537,34,325,Clothing,26,2,0
CUST02234,33,83806,12,725,Clothing,43,2,1
CUST02235,27,161332,19,676,Healthcare,18,3,0
CUST02236,46,105992,1,542,Automobile,0,3,0
CUST02237,27,52320,3,622,Clothing,32,2,0
CUST02238,29,108971,26,479,Healthcare,10,5,0
CUST02239,47,78581,24,565,Furniture,49,2,0
CUST02240,58,123645,3,849,Automobile,33,4,0
CUST02241,18,50754,31,679,Electronics,37,4,0
CUST02242,22,99837,16,376,Furniture,15,2,1
CUST02243,37,168279,0,823,Healthcare,0,3,0
CUST02244,25,188992,32,348,Electronics,40,2,1
CUST02245,60,153746,29,553,Furniture,27,5,0
CUST02246,29,144780,4,679,Clothing,14,4,1
CUST02247,18,117081,11,548,Healthcare,15,1,0
CUST02248,37,54016,37,371,Electronics,45,3,1
CUST02249,45,90522,31,746,Clothing,31,1,0
CUST02250,60,150896,37,805,Electronics,38,3,1
CUST02251,54,142099,16,552,Automobile,0,1,0
CUST02252,64,181174,39,598,Automobile,47,1,1
CUST02253,54,134429,31,359,Healthcare,8,2,0
CUST02254,29,31924,23,656,Electronics,28,3,0
CUST02255,54,115015,11,456,Automobile,24,4,0
CUST02256,66,134987,30,641,Furniture,10,1,1
CUST02257,66,84333,18,501,Furniture,41,2,1
CUST02258,61,156372,28,334,Automobile,10,5,0
CUST02259,45,161378,20,834,Automobile,5,3,0
CUST02260,64,118495,25,755,Healthcare,33,3,1
CUST02261,32,99767,27,464,Healthcare,49,4,0
CUST02262,23,134332,16,327,Furniture,43,1,0
CUST02263,61,173279,8,671,Clothing,13,2,0
CUST02264,37,69426,20,613,Electronics,7,1,0
CUST02265,67,36336,33,583,Clothing,24,2,0
CUST02266,31,142200,10,597,Healthcare,3,4,0
CUST02267,19,47256,19,774,Clothing,49,1,1
CUST02268,26,63719,38,648,Healthcare,30,5,0
CUST02269,54,72017,15,744,Clothing,20,4,0
CUST02270,37,75704,28,506,Furniture,44,4,0
CUST02271,43,60013,0,716,Healthcare,31,3,0
CUST02272,46,109991,17,738,Furniture,13,2,0
CUST02273,18,100258,21,464,Clothing,27,1,0
CUST02274,52,108348,7,719,Automobile,24,2,0
CUST02275,23,197848,6,670,Automobile,27,4,0
CUST02276,54,40060,24,565,Electronics,14,1,1
CUST02277,22,167727,29,578,Automobile,45,5,0
CUST02278,50,79923,33,781,Electronics,43,2,0
CUST02279,66,108563,10,816,Clothing,21,2,0
CUST02280,68,165102,14,381,Electronics,46,5,0
CUST02281,31,119779,34,418,Electronics,5,4,0
CUST02282,29,194361,22,602,Electronics,1,2,0
CUST02283,59,180811,20,514,Furniture,5,3,0
CUST02284,37,129704,27,327,Electronics,22,3,0
CUST02285,67,159157,12,797,Healthcare,25,1,1
CUST02286,41,140234,33,836,Clothing,10,5,0
CUST02287,60,91687,37,818,Furniture,0,4,0
CUST02288,51,66491,5,493,Healthcare,27,3,0
CUST02289,42,102115,3,741,Clothing,21,1,1
CUST02290,67,147935,4,335,Furniture,40,1,0
CUST02291,46,113778,39,557,Clothing,12,2,0
CUST02292,56,165853,5,412,Automobile,40,4,0
CUST02293,48,50448,20,593,Clothing,46,3,1
CUST02294,64,81550,27,313,Automobile,49,5,1
CUST02295,60,79294,2,439,Automobile,35,2,1
CUST02296,67,51446,22,670,Clothing,21,3,0
CUST02297,40,106579,7,726,Automobile,3,1,0
CUST02298,61,144679,18,396,Furniture,43,5,0
CUST02299,55,115615,10,787,Automobile,40,1,0
CUST02300,37,47101,9,641,Electronics,17,2,1
CUST02301,40,58016,27,791,Furniture,37,5,0
CUST02302,62,180004,19,799,Furniture,16,5,0
CUST02303,69,120481,27,731,Furniture,24,2,1
CUST02304,33,82802,28,488,Electronics,16,1,0
CUST02305,67,37549,7,381,Electronics,28,5,1
CUST02306,59,186434,18,479,Electronics,44,4,0
CUST02307,25,77842,20,714,Electronics,43,4,0
CUST02308,67,76539,17,404,Electronics,45,1,1
CUST02309,38,63717,8,680,Healthcare,7,5,1
CUST02310,18,184088,3,628,Healthcare,28,1,0
CUST02311,25,145042,24,548,Electronics,14,4,0
CUST02312,46,157922,33,371,Furniture,40,5,1
CUST02313,49,122447,8,432,Automobile,32,5,0
